id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.15,2014-04-01,0.2718253968253967,12.537304347826089,56.52469230769231,54.32809603332854,71.04566666666668,3.766,0.0,10.541499999999996,107.72160349462365,42.804875,185.75575,1.0142,0.0,1.0,0.6,1.0,7.2,96.2318750023842,1.0
AS14.16,2014-04-01,0.3134394341290892,5.77635294117647,21.654444444444444,72.55875210084028,18.459333333333333,3.766,0.0,9.782199999999996,16.112666666666666,20.4745,6.759499999999999,0.0,0.0,1.0,-0.4,0.6,5.8,147.35539999008205,1.0
AS14.17,2014-04-01,0.146776392180804,8.697636363636363,48.01995238095238,131.946,0.0,0.0,60.74846153846154,42.71171428571428,50.59018181818183,34.44525,6.759499999999999,4.6585,0.0,1.0,0.6,1.0,7.4,49.477245623605306,1.0
AS14.19,2014-04-01,0.1334668292940002,11.37501923076923,49.99173684210526,131.946,0.0,0.0,60.74846153846154,9.8854,33.04961616161618,27.459874999999997,2.9406666666666665,4.6585,0.0,1.0,0.0,0.2,6.4,44.63088751137256,1.0
AS14.20,2014-04-01,0.0,19.17,44.04770649379857,131.946,0.0,953.245,60.74846153846154,26.298557142857135,33.35142424242427,27.459874999999997,2.9406666666666665,4.6585,0.0,1.0,0.0,0.0,6.25,29.6319999694824,1.0
AS14.23,2014-04-01,0.5112974987974988,11.200867346938775,32.766245989304814,71.6305,0.0,25.2994,141.805,7.130599999999999,18.291818181818183,59.922666666666665,40.7957,35.176,0.0,1.0,0.0,2.0,7.5,48.9544733991014,1.0
AS14.26,2014-04-01,0.19788518006807573,12.610880735336103,43.592645070787455,101.78824999999995,0.0,489.2722,101.27673076923077,19.909238095238088,34.44100000000004,47.18395833333332,21.86818333333333,19.917250000000003,0.0,1.0,0.4,-0.2,6.6,43.1736516258904,1.0
AS14.28,2014-04-01,0.1266099799334526,11.879148734177216,28.83732380952381,5.6705,6.054416666666666,91.3458,141.805,15.769,58.751527777777774,43.778125,21.86818333333333,35.176,0.0,1.0,0.0,0.0,7.5,48.58612428950725,1.0
AS14.30,2014-04-01,0.1571500810850656,37.983401574803146,43.56273333333334,347.8670666666667,19.088,356.63006666666666,141.805,26.58542857142857,83.88428571428572,9.425,169.243,5.9052,0.0,1.0,-1.2,1.2,7.8,99.8574961192848,1.0
AS14.32,2014-04-01,0.265019186605339,16.193375,37.59079069767442,8.57404054054054,12.571208333333333,58.32260000000002,31.127,44.19866666666667,13.199,37.70859722222222,105.01935,20.5406,0.0,1.0,-1.0,1.5,8.0,56.57795831561089,1.0
AS14.01,2014-04-02,0.1019166106382234,16.428859090909093,33.75685853658536,46.32331034482758,13.040894736842104,91.3458,90.481,23.54526086956521,64.69418867924529,26.601562499999996,169.243,21.3356875,0.0,1.0,0.3333333333333333,0.6666666666666666,6.5,94.50668584034509,1.0
AS14.02,2014-04-02,0.3191205617996335,13.930567375886524,31.982858695652173,72.961,12.727770467836256,91.3458,60.803999999999995,18.392,12.22696153846154,26.601562499999996,169.243,13.62044375,0.0,1.0,-0.6,-0.2,6.4,38.03219890462759,1.0
AS14.03,2014-04-02,0.0786881382869165,32.85376923076923,13.024730158730158,33.58481355932204,21.813,0.0,4.67475,9.8842,43.50110898299815,27.0725,169.243,13.62044375,0.0,1.0,0.2,0.6,7.4,32.34846154543071,1.0
AS14.05,2014-04-02,0.0731261412742346,17.660454545454545,32.36274074074074,12.064925925925923,17.426947368421054,0.0,42.094249999999995,10.247181818181817,51.4665,27.0725,29.27066666666667,5.053000000000001,0.0,1.0,-0.2,1.0,7.0,42.56383543074887,0.0
AS14.06,2014-04-02,0.1625525210084034,49.80458333333333,44.80507070707071,6.221478070175439,17.426947368421054,0.0,55.66666666666666,11.7388,69.40748780487804,22.122,29.27066666666667,13.19434375,0.0,1.0,-0.6,0.4,6.8,82.73427027839801,0.0
AS14.07,2014-04-02,0.1561874532182019,21.174621621621625,38.35812727272727,430.94,21.813,0.0,30.170708333333323,26.25075,105.1892222222222,237.155,29.27066666666667,5.053000000000001,0.0,1.0,-1.25,0.25,5.5,113.93132477336458,1.0
AS14.08,2014-04-02,0.0082895473593854,16.932,90.4921,19.154,21.813,0.0,30.170708333333323,5.748222222222222,18.926,95.44983333333333,29.27066666666667,20.146,0.0,1.0,-0.4,0.8,6.6,40.988823568119706,1.0
AS14.09,2014-04-02,0.0413865546218487,76.61229411764707,21.81540625,13.547807692307693,0.0,0.0,55.66666666666666,13.071,33.83,129.6385,29.27066666666667,9.877,32.864,1.0,0.2,0.0,6.2,63.44184210425933,1.0
AS14.12,2014-04-02,0.1470602274847505,4.631208791208791,64.44075000000001,126.51583333333332,42.83266666666666,0.0,44.16688888888889,12.963166666666666,53.90358333333333,12.855,0.0,15.0115,32.864,1.0,-0.4,0.3333333333333333,6.0,122.36525926325048,1.0
AS14.13,2014-04-02,0.3712079450379942,13.464689655172414,38.06983216783217,57.951,42.83266666666666,0.0,44.16688888888889,14.28857142857143,39.55171428571428,125.005,0.0,15.0115,32.864,1.0,-1.2,1.0,7.4,41.231565009318125,1.0
AS14.14,2014-04-02,0.0634875031248197,36.90116666666667,32.1526,54.29216025641023,42.83266666666666,0.0,44.16688888888889,7.0335,35.866,12.855,0.0,15.0115,32.864,1.0,-1.0,1.0,7.0,24.37103122472763,0.0
AS14.15,2014-04-02,0.1894841269841271,11.566555555555556,109.79508333333332,66.00488034188031,42.83266666666666,0.0,9.064,8.031,14.121,12.855,0.0,9.877,32.864,1.0,0.8,1.0,7.2,166.1306999921798,1.0
AS14.16,2014-04-02,0.0304742113057525,3.307555555555556,13.220125,92.23341666666661,42.83266666666666,0.0,26.615444444444446,10.57905952380952,0.725,12.855,0.0,0.0,0.0,1.0,-0.2,1.0,6.4,960.5031111240392,1.0
AS14.17,2014-04-02,0.0901766647503504,11.27637,17.474977777777777,114.53853333333332,0.0,0.0,55.59799999999999,20.887777777777774,54.05918518518519,18.81925,0.0,11.867666666666668,0.0,1.0,0.25,0.75,7.5,83.16579774792271,1.0
AS14.19,2014-04-02,0.0771635548510741,11.940142857142858,28.13897619047619,114.53853333333332,0.0,0.0,32.330999999999996,8.2386,7.952833333333333,18.81925,0.0,11.867666666666668,0.0,1.0,-0.2,1.0,7.6,37.86275510885277,1.0
AS14.20,2014-04-02,0.0671296296296296,13.09597435897436,23.8556,37.1955,0.0,0.0,32.330999999999996,18.118,78.9297,46.717000000000006,0.0,11.867666666666668,0.0,1.0,0.0,0.25,6.5,75.8909333546957,1.0
AS14.23,2014-04-02,0.4693480702055396,27.49853703703704,25.513082474226803,193.61729411764708,0.0,48.851600000000005,55.59799999999999,30.02333333333333,17.259,19.126380952380952,9.61875,11.045,0.0,1.0,0.5,1.0,7.0,61.435869566772304,1.0
AS14.26,2014-04-02,0.17595447985914844,15.952756063288575,23.745659110620164,115.11710915032677,0.0,48.851600000000005,55.59799999999999,19.31692777777777,39.550179629629646,28.220876984126985,9.61875,11.456333333333333,0.0,1.0,0.0,0.0,6.4,64.58883894456082,1.0
AS14.28,2014-04-02,0.0432156771266439,8.310698924731183,38.91517142857143,126.31042857142856,16.147000000000002,63.557,0.0,14.991,45.844151898734175,80.067,9.61875,13.827333333333334,45.055,1.0,-0.2,0.4,6.8,80.32006757323808,1.0
AS14.29,2014-04-02,0.1535813214052014,22.2425,26.352714285714285,7.023,16.147000000000002,56.2043,6.357677966101695,24.349857142857143,121.27055555555556,48.63679365079364,9.61875,4.708666666666667,45.055,1.0,0.25,1.5,8.5,71.78528945696983,1.0
AS14.30,2014-04-02,0.1637443980361231,6.4459117647058815,52.35878666666667,192.64307142857143,6.524,56.2043,6.357677966101695,70.03323076923077,70.8391,49.59669047619046,5.547000000000001,3.39525,45.055,1.0,-0.6,0.6,7.6,88.95857841594545,1.0
AS14.31,2014-04-02,0.234817017504906,14.6859801980198,30.982171428571423,13.851666666666668,14.54225,63.557,6.357677966101695,7.954363636363637,20.643071428571428,80.067,5.547000000000001,28.407400000000003,45.055,1.0,0.0,0.6666666666666666,6.666666666666667,237.8933214162077,1.0
AS14.32,2014-04-02,0.1649309645848953,17.98190322580645,37.28569642857143,25.721941176470587,12.404416666666668,63.557,54.259,10.37275,64.64921972071531,80.067,5.547000000000001,12.5846625,45.055,1.0,0.0,0.0,7.0,88.45269011779575,1.0
AS14.01,2014-04-03,0.049238472708441,9.175747035573124,46.42470096463023,49.75503846153846,25.41133333333333,0.0,30.30833898305085,14.260133333333334,44.42592957746479,19.082,5.547000000000001,14.059384615384618,0.0,1.0,-1.2,0.0,6.4,79.8575932863933,1.0
AS14.02,2014-04-03,0.3225058399099886,8.242201298701298,27.657161538461537,42.21438461538462,15.492527777777775,0.0,54.259,11.2264,13.602333333333332,26.5245,5.547000000000001,15.287344871794872,0.0,1.0,-0.25,0.0,5.75,36.44010695671652,1.0
AS14.03,2014-04-03,0.0836364543999837,1399.0547142857142,11.232524590163932,38.05745454545454,9.012875,0.0,54.259,10.137444444444444,26.2237781131232,22.80324999999999,20.192,14.5985,0.0,1.0,0.0,1.0,7.8,28.552419750778764,1.0
AS14.05,2014-04-03,0.052751485335188,64.3240909090909,44.512897058823526,7.87225,17.212104166666663,0.0,54.259,9.621,107.46033333333332,22.80324999999999,20.192,14.328942307692309,0.0,1.0,-1.0,0.8,7.2,68.54404476151532,1.0
AS14.06,2014-04-03,0.2095738980962975,33.949333333333335,44.7801724137931,8.177944099378882,17.212104166666663,9.028,0.0,9.128666666666666,53.58965714285714,41.87875,20.192,14.328942307692309,0.0,1.0,0.0,0.4,7.2,77.51051087223964,0.0
AS14.07,2014-04-03,0.0902634767947734,11.84878651685393,41.96599009900991,646.3136666666667,9.012875,9.028,0.0,9.0732,88.45112499999999,88.45633333333335,20.192,14.5985,0.0,1.0,-0.4,0.2,6.2,97.2656626529004,0.0
AS14.08,2014-04-03,0.0787678856372969,3.6467,29.93558227848101,175.105328827875,9.012875,9.028,0.0,7.143866666666667,28.105777777777774,65.16754166666665,20.192,16.859,0.0,1.0,0.0,1.3333333333333333,7.0,42.35250744534964,0.0
AS14.09,2014-04-03,0.1809027777777777,24.50933333333333,26.75492,7.389053140096619,24.3225,9.028,2.02,15.1235,69.875,43.10774285714285,40.1235,16.859,0.0,1.0,0.0,0.6,7.6,45.33238518149765,0.0
AS14.12,2014-04-03,0.1573412698412698,9.544472,45.25860655737705,37.3376875,16.7025,9.028,141.33783333333335,8.126,84.26394,33.98054545454546,40.1235,16.859,0.0,1.0,0.4,0.0,5.4,66.206855275129,0.0
AS14.13,2014-04-03,0.3039661452028189,19.11481481481481,51.0734674796748,368.455,20.512500000000003,0.0,71.67891666666668,10.163615384615383,11.853666666666667,55.18154054834056,40.1235,16.859,0.0,1.0,-0.8,1.4,7.6,54.19191428252628,1.0
AS14.14,2014-04-03,0.0693870939180269,27.34462711864407,33.99981818181818,137.72724688003214,8.059,0.0,71.67891666666668,11.317666666666668,46.582,38.54414415584415,40.1235,16.859,0.0,1.0,-0.5,1.0,7.333333333333333,59.316474986076415,1.0
AS14.15,2014-04-03,0.0,20.128311816698055,39.27170305471748,137.72724688003214,16.361333333333334,0.0,71.67891666666668,11.18269551282051,53.143651666666685,38.54414415584415,40.1235,0.0,0.0,1.0,0.6,1.0,7.2,56.261907431307314,1.0
AS14.16,2014-04-03,0.0123611111111111,3.730545454545455,57.838,1.014,12.38075,0.0,141.33783333333335,8.5775,10.33925,33.98054545454546,0.0,0.0,0.0,1.0,-0.5,0.3333333333333333,6.25,34.704750001430526,1.0
AS14.17,2014-04-03,0.124203431372549,15.1258085106383,37.80236507936508,109.75904761904762,8.059,0.0,36.243,22.7182,46.77435483870968,14.266444444444444,0.0,20.074,0.0,1.0,0.2,1.0,7.2,88.19870589480678,1.0
AS14.19,2014-04-03,0.0730771475256769,21.112064516129035,39.887147540983605,55.386523809523766,8.059,0.0,36.243,8.4748,34.565201612903245,14.266444444444444,0.0,20.074,0.0,1.0,0.0,0.6,6.6,59.07590566941028,1.0
AS14.20,2014-04-03,0.0550229741019215,14.419333333333334,45.17583754011619,55.386523809523766,0.0,0.0,36.243,11.387,28.556802419354863,14.266444444444444,0.0,20.074,0.0,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,18.21766662597657,1.0
AS14.23,2014-04-03,0.3605606998977927,15.295737226277373,25.242991735537192,138.0988717948718,0.0,63.3276,36.243,17.5475,25.3095,51.079,23.153333333333336,4.011,0.0,1.0,0.5,1.0,7.0,52.30181655094778,1.0
AS14.26,2014-04-03,0.15321606322448503,16.48823589659451,34.31083478529526,123.92895970695965,0.0,63.3276,36.243,15.031874999999996,36.04192741935486,32.67272222222221,23.153333333333336,12.0425,0.0,1.0,-0.2,0.6,6.8,54.44852368528532,1.0
AS14.27,2014-04-03,0.0788194444444444,6.930702702702702,24.23692105263158,138.0988717948718,0.0,55.504,0.0,20.03,54.2058,51.079,23.153333333333336,4.011,0.0,1.0,-0.4,0.6,7.4,46.69532856600627,1.0
AS14.28,2014-04-03,0.1511130513662618,24.094296028880866,37.84475,52.82352631578947,12.607333333333337,59.4158,0.0,13.902666666666669,48.76639583333333,30.693,23.153333333333336,4.011,29.22833333333333,1.0,0.0,1.25,8.0,59.90458170884578,1.0
AS14.29,2014-04-03,0.188691342088908,5.7832173913043485,23.664822784810127,95.46119905533058,12.607333333333337,59.4158,17.327933333333334,27.578,106.57035714285712,45.35850000000001,23.153333333333336,4.011,29.22833333333333,1.0,-1.0,0.25,7.25,49.86496202855168,1.0
AS14.30,2014-04-03,0.1251728890223232,9.957598684210527,50.08521621621622,220.6094,12.607333333333337,55.504,35.00933333333333,31.836450000000003,133.84372727272728,2.01,150.1105,7.901142857142857,29.22833333333333,1.0,0.2,1.0,8.0,121.50868068021872,1.0
AS14.31,2014-04-03,0.1995016566134578,8.854912280701754,27.696875,11.504272727272728,19.074,55.504,26.168633333333332,40.45,15.2546,26.020500000000002,150.1105,12.046,29.22833333333333,1.0,0.6,1.0,6.6,342.9177692242157,1.0
AS14.32,2014-04-03,0.113518875002816,12.47108,44.81449230769231,33.755719178082195,15.840666666666671,0.0,58.17,12.600555555555555,76.10877006222944,63.8434,150.1105,9.973571428571429,29.22833333333333,1.0,-0.25,0.5,8.0,50.26388774112778,1.0
AS14.01,2014-04-04,0.1266893112073258,10.197026041666666,44.566081300813,96.5766875,19.074,0.0,36.83575555555556,22.100125,71.93782758620691,22.60585714285714,150.1105,9.899384615384616,0.0,1.0,0.2,0.4,6.2,80.38578571437245,1.0
AS14.02,2014-04-04,0.2272703566089604,10.48307476635514,33.44566666666667,161.94559999999998,19.074,0.0,46.589666666666666,14.8852,17.665,29.486419047619048,150.1105,9.948842490842491,0.0,1.0,-1.2,0.2,6.4,24.19450331681612,1.0
AS14.03,2014-04-04,0.0871065604162596,20.569766666666663,26.803033333333328,24.93754545454545,47.284,0.0,6.163,56.416875000000005,34.95247586206899,43.22462857142857,315.509,10.972692307692308,0.0,1.0,0.2,1.4,7.8,41.96680517939777,1.0
AS14.05,2014-04-04,0.0414565235748597,49.43153125,55.317898305084746,4.958745454545454,47.284,0.0,32.1665,35.108,59.39775,43.22462857142857,17.18,11.2555,0.0,1.0,-0.8,1.0,7.0,82.34409910494149,1.0
AS14.06,2014-04-04,0.1495238095238096,53.7424375,57.74320967741936,8.991118421052633,47.284,272.78866666666664,6.163,8.3464,98.76733333333333,78.566,166.3445,10.577442307692309,0.0,1.0,-0.4,0.2,7.0,116.82078750133512,1.0
AS14.07,2014-04-04,0.049630376344086,10.867397435897434,37.5120606060606,139.57233333333332,47.284,272.78866666666664,6.163,25.727111111111117,164.08075000000002,51.17,150.612,363.429,0.0,1.0,-0.75,0.0,6.5,81.49251220865942,1.0
AS14.08,2014-04-04,0.0311239725872736,11.2198,39.24872727272727,44.61493566586918,47.284,272.78866666666664,6.163,5.745833333333334,58.69482142857142,64.868,161.10033333333334,9.065,0.0,1.0,0.25,1.25,7.5,37.22082355443171,1.0
AS14.09,2014-04-04,0.0760416666666666,13.8076,41.36712,14.908053191489362,15.924,175.019,0.0,10.166833333333336,166.319,25.00018181818182,83.89600000000002,1.029,0.0,1.0,-0.75,0.75,7.25,83.2848915622895,1.0
AS14.12,2014-04-04,0.1387798904872683,6.554671957671959,27.064217391304343,89.8665,15.924,223.90383333333332,43.76141666666667,9.1,83.28207142857143,28.629101694915253,150.612,124.50766666666665,0.0,1.0,0.75,0.6666666666666666,6.5,54.861511101546114,1.0
AS14.13,2014-04-04,0.1967422594122717,15.058983606557376,48.47894557823129,97.28328571428573,15.924,175.019,43.76141666666667,12.606125,18.094,34.93309450436569,150.612,124.50766666666665,0.0,1.0,-0.6,1.0,7.8,50.317475020885446,1.0
AS14.14,2014-04-04,0.0038194444444444,14.95775,18.144,67.35261296859166,15.924,175.019,43.76141666666667,7.868250000000001,81.59747321428573,26.814641756548532,0.0,5.046999999999997,0.0,1.0,-1.0,1.0,7.5,30.75409996509551,1.0
AS14.15,2014-04-04,0.1633802430677431,19.73865384615385,37.743,67.35261296859166,15.924,175.019,43.76141666666667,9.93530208333333,118.0985,26.814641756548532,0.0,1.029,0.0,1.0,0.6,1.0,7.2,56.9333077027248,1.0
AS14.16,2014-04-04,0.1440706034463032,8.4809625,46.66763888888889,554.05475,20.066,0.0,43.76141666666667,9.028666666666666,37.73475,4.944,0.0,0.0,0.0,1.0,-0.2,0.8,6.2,123.48600000739104,1.0
AS14.17,2014-04-04,0.1598360177404295,3.923426470588236,17.831875,189.5053,20.066,0.0,22.353,8.8764,39.766275862068966,4.944,0.0,0.0,0.0,1.0,-0.6,0.8,7.0,66.88633826199698,1.0
AS14.19,2014-04-04,0.1570211539710371,12.15301652892562,22.017468750000003,371.78002499999997,20.066,0.0,22.353,27.957,43.8812,4.944,0.0,0.0,0.0,1.0,-0.2,0.4,7.0,38.718960792410606,1.0
AS14.20,2014-04-04,0.0157407407407407,10.608807692307693,18.58097560975609,371.78002499999997,9.424875,546.803,22.353,13.834666666666664,72.8066,4.944,0.0,0.0,0.0,1.0,0.75,0.5,7.0,40.50680390058779,1.0
AS14.23,2014-04-04,0.5438427062553628,19.291073529411765,71.66202459016394,166.87269999999998,14.7454375,33.67366666666667,22.353,9.152,28.116,55.262,0.0,0.0,0.0,1.0,1.0,1.0,7.0,102.1627863207434,1.0
AS14.26,2014-04-04,0.21911015467689257,11.494081055308328,32.52308598747998,178.18899999999996,9.424875,290.23833333333334,22.353,14.955016666666662,46.14251896551726,55.262,0.0,0.0,0.0,1.0,0.75,0.25,6.75,62.068722318934675,1.0
AS14.27,2014-04-04,0.1392428880154211,10.85898148148148,26.147250000000003,166.87269999999998,9.424875,46.85844444444445,0.0,17.20114285714286,59.16685714285715,53.2335,0.0,0.0,0.0,1.0,1.0,0.2,7.0,26.16732353088902,1.0
AS14.28,2014-04-04,0.1249059457568499,12.320468085106382,51.59700909090909,99.1336,11.374666666666668,97.092,0.0,13.293,68.520275,39.38216666666667,11.044,11.708857142857145,28.765,1.0,-0.5,0.0,5.75,89.93703268867691,1.0
AS14.29,2014-04-04,0.0151262922038926,3.3805,34.446083333333334,34.4132,11.374666666666668,59.20803703703704,3.4141081081081084,13.888,86.27217391304347,97.2375,11.044,11.708857142857145,28.765,1.0,-1.25,0.75,8.0,84.40587231453429,1.0
AS14.30,2014-04-04,0.1425403135875643,8.9365,41.51054166666667,173.92225000000002,61.97616666666666,71.97522222222223,3.4141081081081084,39.8727,58.22248,73.846,35.7065,7.178588235294118,28.765,1.0,-1.2,1.0,7.8,110.9108014191296,1.0
AS14.31,2014-04-04,0.1338040504684526,18.60671875,16.734875,9.30578947368421,36.67541666666666,71.97522222222223,3.4141081081081084,9.051,71.27433333333333,65.92479166666666,23.37525,41.6898,28.765,1.0,0.4,0.4,6.8,106.6690833469231,1.0
AS14.32,2014-04-04,0.0739499212532008,20.985333333333333,46.61474647887324,5.822838709677419,36.67541666666666,97.092,3.4141081081081084,11.5818,61.324,70.15522222222222,23.37525,5.024,28.765,1.0,-0.5,0.5,8.0,91.876421079301,1.0
AS14.01,2014-04-05,0.1190023022034455,163.00204301075271,37.70818,76.369,61.97616666666666,0.0,3.4141081081081084,11.590428571428571,45.401,31.324166666666667,35.7065,13.217333333333334,0.0,1.0,-0.4,0.6,6.8,53.022714285623465,1.0
AS14.02,2014-04-05,0.3219197224805252,10.872705555555555,25.380868131868134,26.4828,61.97616666666666,0.0,0.0,12.612125,23.51009090909091,24.2544375,35.7065,16.777430392156862,0.0,1.0,0.0,0.6,7.4,69.14246561666012,1.0
AS14.03,2014-04-05,0.1144279376296363,9.742925925925928,16.573194029850747,40.99667857142857,0.0,0.0,35.49533333333333,10.143666666666666,50.37735606060608,9.848,0.0,19.97704444444444,0.0,1.0,1.2,1.0,7.6,40.55433683144415,1.0
AS14.05,2014-04-05,0.0692884641440739,14.69178947368421,20.041257575757577,3.1995735294117646,0.0,0.0,35.49533333333333,26.968823529411765,43.411696969697,21.80886805555555,23.5052,9.120666666666665,0.0,1.0,0.0,1.0,7.5,27.65614445474413,1.0
AS14.06,2014-04-05,0.2922739018087855,33.6015,31.00695555555556,5.951744680851063,0.0,0.0,35.49533333333333,16.3166,138.8078947368421,39.89333333333334,23.5052,13.217333333333334,0.0,1.0,-0.4,0.8,7.0,66.09012903321181,1.0
AS14.07,2014-04-05,0.2313065813088305,16.261532786885244,24.171122807017543,73.729,0.0,0.0,35.49533333333333,39.766666666666666,103.26508333333334,49.766,23.5052,0.0,0.0,1.0,0.0,0.6666666666666666,6.0,80.25802984522353,1.0
AS14.08,2014-04-05,0.1284141414141414,2.16,29.74409375,76.908,0.0,0.0,35.49533333333333,6.666,30.167666666666666,33.16911111111111,23.5052,8.5285,0.0,1.0,0.2,1.2,7.4,59.84303448118014,1.0
AS14.09,2014-04-05,0.115625,7.578714285714285,33.95594382022472,10.228613526570047,0.0,80.992,1.012,15.3394,54.6,44.82966666666666,23.5052,1.007,0.0,1.0,0.0,0.75,7.5,48.795473222221645,1.0
AS14.12,2014-04-05,0.150298313430203,10.974013605442178,19.312727272727276,69.13695238095238,13.203666666666669,4.009,1.012,13.3582,63.250242424242415,30.583428571428573,0.0,4.7677499999999995,0.0,1.0,0.0,0.4,6.2,48.667180008888245,1.0
AS14.13,2014-04-05,0.1564612721793572,30.606,51.68586026200873,61.05477777777777,13.203666666666669,42.5005,1.012,18.30630769230769,27.516,40.17471428571428,0.0,4.7677499999999995,0.0,1.0,0.2,0.8,6.8,80.37630322364065,1.0
AS14.14,2014-04-05,0.0166784369114877,29.336407407407407,107.92914285714286,54.33208592132502,13.203666666666669,42.5005,3.011,13.3394,19.82,30.583428571428573,0.0,4.7677499999999995,0.0,1.0,-1.6,0.6,7.4,41.27497223350737,1.0
AS14.15,2014-04-05,0.1381578947368421,8.467333333333334,53.22091855302587,46.80678122843335,13.203666666666669,42.5005,2.0115000000000034,15.085826923076919,41.29656060606062,30.583428571428573,0.0,1.007,0.0,1.0,1.0,1.0,7.8,8.471333424250297,1.0
AS14.16,2014-04-05,0.0874891774891775,7.0721428571428575,18.435846153846157,71.0125,13.203666666666669,4.009,3.011,7.536,20.102,30.583428571428573,0.0,0.0,0.0,1.0,0.0,1.0,7.0,18.39681818268515,1.0
AS14.17,2014-04-05,0.1891397978682999,4.263105263157894,43.16033333333333,194.628,0.0,0.0,3.011,6.195142857142857,39.9056,5.281,0.0,0.0,0.0,1.0,0.2,1.0,7.0,63.47397016055548,1.0
AS14.19,2014-04-05,0.135955766000049,10.210825396825395,24.762704545454543,132.82024999999993,0.0,60.16366666666667,3.011,13.0764,53.37,5.281,0.0,0.0,0.0,1.0,-0.6,1.2,8.0,38.174551737719575,1.0
AS14.20,2014-04-05,0.0905602359962825,6.397294117647058,11.815125,13.7375,0.0,140.86233333333334,0.0,6.412333333333334,37.79253333333335,5.281,0.0,0.0,0.0,1.0,0.4,0.8,7.0,18.7808372142703,1.0
AS14.23,2014-04-05,0.3916318101453476,23.506476190476192,23.52718181818182,22.935769230769232,0.0,32.538384615384615,0.0,21.294625,37.79253333333335,5.281,6.7615,0.0,0.0,1.0,0.75,1.0,6.5,33.7329481833957,1.0
AS14.26,2014-04-05,0.20182190250249477,11.094425242026634,25.816336174242394,77.10042307692304,0.0,77.85479487179488,0.0,11.744625297619045,46.63780000000003,5.281,6.7615,0.0,0.0,1.0,1.0,1.0,8.0,38.54057682398523,1.0
AS14.27,2014-04-05,0.0513888888888888,11.806019736842105,40.78898245614035,18.336634615384554,0.0,30.036571428571428,0.0,15.4926,59.5731282051282,0.0,6.7615,19.125,0.0,1.0,-0.2,0.6,7.4,61.33276039361954,1.0
AS14.28,2014-04-05,0.0278597907389608,10.07164563106796,47.53329032258064,34.53216666666667,0.0,76.2075,0.0,14.828166666666666,53.6151,0.0,8.355,13.977948717948715,5.05,1.0,-0.8,0.8,7.6,72.09506361918015,1.0
AS14.29,2014-04-05,0.1498821499583368,6.604521739130434,29.609506024096383,28.733967948717897,0.0,46.26081868131868,5.938972222222223,17.531,74.67927027027027,63.3988,7.558249999999997,16.551474358974357,5.05,1.0,0.8,0.8,8.2,56.248578514934586,1.0
AS14.30,2014-04-05,0.067549336628284,9.84159813084112,46.63724390243903,176.0873043478261,10.5745,478.826,10.073,33.85277777777778,104.36508333333336,63.3988,54.4785,8.165222222222221,5.05,1.0,-0.8,1.0,8.0,144.0481538332427,1.0
AS14.31,2014-04-05,0.2432023587309072,17.14777906976744,41.89158823529412,14.111866666666666,2.034,195.02335714285718,55.16966666666667,15.087000000000002,73.05814545218297,8.542333333333334,31.416749999999993,24.904,5.05,1.0,0.8,0.6,7.4,262.51045455715854,1.0
AS14.32,2014-04-05,0.0623570148156424,49.15595454545455,67.986,14.577389830508476,6.30425,277.51675000000006,23.727212962962966,13.1054,198.788,35.97056666666666,31.416749999999993,15.682390313390309,5.05,1.0,1.4,1.4,8.4,71.22388679126526,1.0
AS14.01,2014-04-06,0.0644077994424681,33.94523880597015,47.93918571428571,93.607,6.30425,57.203,23.727212962962966,19.85333333333333,64.292,35.97056666666666,54.4785,9.2498,0.0,1.0,-0.75,0.5,6.5,82.05848351415696,1.0
AS14.02,2014-04-06,0.2152095201608524,9.448934426229508,28.472604651162797,38.68625,6.30425,268.0145,32.62133333333334,7.502750000000001,21.752333333333336,8.542333333333334,54.4785,14.106340740740741,0.0,1.0,-1.0,-1.25,4.5,41.47690907391636,0.0
AS14.03,2014-04-06,0.076772015485237,3.6876666666666655,28.090115384615384,54.284615384615385,2.034,57.203,55.16966666666667,170.7655,94.94411111111113,8.542333333333334,23.094,17.076900000000002,0.0,1.0,0.2,0.8,6.8,91.34165149385288,0.0
AS14.05,2014-04-06,0.0773626381532749,12.744277777777777,53.797298507462685,15.851178571428571,0.0,57.203,0.0,7.321444444444444,6.036,0.0,23.094,7.299799999999999,0.0,1.0,-0.4,1.0,6.8,55.42058441855693,0.0
AS14.06,2014-04-06,0.0204257246376811,126.75616666666669,42.22757142857143,9.520714285714286,0.0,57.203,0.0,15.3442,138.29754545454546,0.0,23.094,8.274799999999999,0.0,1.0,-1.0,0.4,7.0,176.68483331203467,0.0
AS14.07,2014-04-06,0.0563157634848811,12.435295774647887,36.60586842105263,343.5994285714286,0.0,0.0,0.0,27.54125,114.02114285714286,0.0,23.094,1.002,0.0,1.0,-0.75,1.0,6.75,107.83952113944042,1.0
AS14.08,2014-04-06,0.0072802352888045,17.27625,17.471684210526316,5.516,0.0,0.0,0.0,6.8792,29.600944444444444,0.0,23.094,11.055,0.0,1.0,0.0,1.25,7.6,68.2109473880969,1.0
